seed,num_nodes,signal_quality,topology,beta_gat,beta_gat_se,beta_gat_ci_lower,beta_gat_ci_upper,beta_hst_max,beta_gap,exceeds_hst_bound,convergence_warning,fit_method,fit_success,fit_rmse,fit_r2,train_loss_final,unanimous_reach_consensus_rate,unanimous_correct_consensus_rate,unanimous_wrong_only_consensus_rate,unanimous_mean_first_consensus_t,majority_reach_consensus_rate,majority_correct_consensus_rate,majority_wrong_only_consensus_rate,majority_mean_first_consensus_t,condition_key,metrics_path
4,1000,0.65,complete,0.1,0.0458052,0.0102234,0.189777,1.23808,-1.13808,false,false,scipy_anchored_t2,true,3.35591e-07,,,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p65/seed_4/metrics.json
4,1000,0.65,ws_p_0.0,0.228475,0.0174262,0.19432,0.26263,1.23808,-1.0096,false,true,scipy_anchored_t2,true,0.0103792,0.941074,,0,0,0,,1,1,0,1,n_1000/ws_p_0.0_seed_4,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p65/seed_4/metrics.json
4,1000,0.65,ws_p_0.1,0.263598,0.0192889,0.225793,0.301404,1.23808,-0.97448,false,true,scipy_anchored_t2,true,0.00980293,0.945067,,0,0,0,,1,1,0,1,n_1000/ws_p_0.1_seed_4,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p65/seed_4/metrics.json
0,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_0/metrics.json
0,1000,0.8,ws_p_0.0,0.983302,0.0230267,0.938171,1.02843,2.77259,-1.78929,false,false,scipy_anchored_t2,true,0.00105085,0.995417,,0.949,0.949,0,15.9631,1,1,0,1,n_1000/ws_p_0.0_seed_0,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_0/metrics.json
0,1000,0.8,ws_p_0.1,0.977462,0.0207763,0.936741,1.01818,2.77259,-1.79513,false,false,scipy_anchored_t2,true,0.00102663,0.996208,,0.86,0.86,0,16.8814,1,1,0,1,n_1000/ws_p_0.1_seed_0,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_0/metrics.json
1,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_1/metrics.json
1,1000,0.8,ws_p_0.0,0.977239,0.0230019,0.932156,1.02232,2.77259,-1.79535,false,false,scipy_anchored_t2,true,0.00105657,0.995353,,0.955,0.955,0,15.9455,1,1,0,1,n_1000/ws_p_0.0_seed_1,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_1/metrics.json
1,1000,0.8,ws_p_0.1,0.979198,0.0219916,0.936096,1.0223,2.77259,-1.79339,false,false,scipy_anchored_t2,true,0.00108776,0.995773,,0.84,0.84,0,17.6012,1,1,0,1,n_1000/ws_p_0.1_seed_1,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_1/metrics.json
2,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_2/metrics.json
2,1000,0.8,ws_p_0.0,0.967711,0.0228633,0.922899,1.01252,2.77259,-1.80488,false,false,scipy_anchored_t2,true,0.00106717,0.995292,,0.957,0.957,0,15.9018,1,1,0,1,n_1000/ws_p_0.0_seed_2,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_2/metrics.json
2,1000,0.8,ws_p_0.1,0.972689,0.0219891,0.929591,1.01579,2.77259,-1.7999,false,false,scipy_anchored_t2,true,0.00110036,0.9957,,0.84,0.84,0,17.6548,1,1,0,1,n_1000/ws_p_0.1_seed_2,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_2/metrics.json
3,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_3/metrics.json
3,1000,0.8,ws_p_0.0,0.980851,0.0218832,0.937961,1.02374,2.77259,-1.79174,false,false,scipy_anchored_t2,true,0.00100041,0.995833,,0.961,0.961,0,15.3704,1,1,0,1,n_1000/ws_p_0.0_seed_3,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_3/metrics.json
3,1000,0.8,ws_p_0.1,0.980655,0.020928,0.939637,1.02167,2.77259,-1.79193,false,false,scipy_anchored_t2,true,0.00103048,0.996185,,0.84,0.84,0,16.6833,1,1,0,1,n_1000/ws_p_0.1_seed_3,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_3/metrics.json
4,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_4/metrics.json
4,1000,0.8,ws_p_0.0,0.978995,0.021868,0.936135,1.02186,2.77259,-1.79359,false,false,scipy_anchored_t2,true,0.00100844,0.995818,,0.956,0.956,0,15.8703,1,1,0,1,n_1000/ws_p_0.0_seed_4,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_4/metrics.json
4,1000,0.8,ws_p_0.1,0.983064,0.0211352,0.94164,1.02449,2.77259,-1.78952,false,false,scipy_anchored_t2,true,0.00104065,0.996134,,0.843,0.843,0,17.4128,1,1,0,1,n_1000/ws_p_0.1_seed_4,artifacts/training_metrics_majority/grid_runs/n_1000/q_0p8/seed_4/metrics.json
