seed,num_nodes,signal_quality,topology,beta_gat,beta_gat_se,beta_gat_ci_lower,beta_gat_ci_upper,beta_hst_max,beta_gap,exceeds_hst_bound,convergence_warning,fit_method,fit_success,fit_rmse,fit_r2,train_loss_final,unanimous_reach_consensus_rate,unanimous_correct_consensus_rate,unanimous_wrong_only_consensus_rate,unanimous_mean_first_consensus_t,majority_reach_consensus_rate,majority_correct_consensus_rate,majority_wrong_only_consensus_rate,majority_mean_first_consensus_t,condition_key,metrics_path
1,100,0.8,ws_p_0.0,0.851996,0.00798692,0.836342,0.86765,2.77259,-1.92059,false,false,scipy_anchored_t2,true,0.000373225,0.999818,0.0158467,1,1,0,5.701,1,1,0,1,n_100/ws_p_0.0_seed_1,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_1/metrics.json
1,100,0.8,ws_p_0.1,0.809528,0.00746358,0.794899,0.824156,2.77259,-1.96306,false,false,scipy_anchored_t2,true,0.000410884,0.999628,0.0172164,1,1,0,6.029,1,1,0,1,n_100/ws_p_0.1_seed_1,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_1/metrics.json
2,100,0.8,complete,2.63924,0.14871,2.34778,2.93071,2.77259,-0.133347,false,false,scipy_anchored_t2,true,2.14281e-06,0.994792,0.0103352,1,1,0,2.004,1,1,0,1,n_100/complete,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_2/metrics.json
2,100,0.8,ws_p_0.0,0.828835,0.00736885,0.814392,0.843277,2.77259,-1.94375,false,false,scipy_anchored_t2,true,0.000364179,0.999819,0.0162771,1,1,0,5.661,1,1,0,1,n_100/ws_p_0.0_seed_2,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_2/metrics.json
2,100,0.8,ws_p_0.1,0.849097,0.00703305,0.835313,0.862882,2.77259,-1.92349,false,false,scipy_anchored_t2,true,0.00034052,0.99983,0.0233468,1,1,0,5.78,1,1,0,1,n_100/ws_p_0.1_seed_2,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_2/metrics.json
3,100,0.8,complete,5.25505,0.149017,4.96298,5.54711,2.77259,2.48246,true,false,scipy_anchored_t2,true,2.84925e-06,0.999972,0.0102364,1,1,0,2.068,1,1,0,1,n_100/complete,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_3/metrics.json
3,100,0.8,ws_p_0.0,0.8362,0.00653405,0.823394,0.849007,2.77259,-1.93639,false,false,scipy_anchored_t2,true,0.000288964,0.999911,0.0158728,1,1,0,5.648,1,1,0,1,n_100/ws_p_0.0_seed_3,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_3/metrics.json
3,100,0.8,ws_p_0.1,0.872725,0.0175179,0.838391,0.90706,2.77259,-1.89986,false,false,scipy_anchored_t2,true,0.000849045,0.998851,0.0147004,1,1,0,5.759,1,1,0,1,n_100/ws_p_0.1_seed_3,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_3/metrics.json
4,100,0.8,complete,4.07117,0.149027,3.77908,4.36326,2.77259,1.29858,true,false,scipy_anchored_t2,true,4.41062e-06,0.999703,0.00635746,1,1,0,2.029,1,1,0,1,n_100/complete,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_4/metrics.json
4,100,0.8,ws_p_0.0,0.865857,0.00300673,0.859964,0.87175,2.77259,-1.90673,false,false,scipy_anchored_t2,true,0.00013365,0.99998,0.0121611,1,1,0,5.645,1,1,0,1,n_100/ws_p_0.0_seed_4,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_4/metrics.json
4,100,0.8,ws_p_0.1,0.816544,0.00490987,0.806921,0.826168,2.77259,-1.95604,false,false,scipy_anchored_t2,true,0.000279735,0.999835,0.0105649,1,1,0,5.977,1,1,0,1,n_100/ws_p_0.1_seed_4,artifacts/training_metrics_fair/grid_runs/n_100/q_0p8/seed_4/metrics.json
0,1000,0.55,complete,0.631757,0.133313,0.370468,0.893045,0.401341,0.230415,true,false,scipy_anchored_t2,true,0.0201056,0.970103,0.371593,1,1,0,5.618,1,1,0,1.001,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_0/metrics.json
0,1000,0.55,ws_p_0.0,0.0534141,0.000686672,0.0520682,0.0547599,0.401341,-0.347927,false,false,scipy_anchored_t2,true,0.00608201,0.99709,0.650696,1,0.602,0.398,1,1,1,0,1,n_1000/ws_p_0.0_seed_0,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_0/metrics.json
0,1000,0.55,ws_p_0.1,0.0474881,0.000171674,0.0471516,0.0478246,0.401341,-0.353853,false,false,scipy_anchored_t2,true,0.00152245,0.999789,0.646384,0.093,0.093,0,91.3871,1,1,0,1.001,n_1000/ws_p_0.1_seed_0,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_0/metrics.json
1,1000,0.55,complete,0.565475,0.00817388,0.549454,0.581495,0.401341,0.164134,true,false,scipy_anchored_t2,true,0.00191503,0.997856,0.319862,1,1,0,11.456,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_1/metrics.json
1,1000,0.55,ws_p_0.0,0.0453293,0.000204498,0.0449285,0.0457302,0.401341,-0.356012,false,false,scipy_anchored_t2,true,0.00185966,0.999684,0.767985,0.088,0.088,0,89.9886,1,1,0,1,n_1000/ws_p_0.0_seed_1,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_1/metrics.json
1,1000,0.55,ws_p_0.1,0.0478055,9.94435e-05,0.0476106,0.0480004,0.401341,-0.353536,false,false,scipy_anchored_t2,true,0.000895865,0.99993,0.440744,0.235,0.235,0,90.0426,1,1,0,1,n_1000/ws_p_0.1_seed_1,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_1/metrics.json
2,1000,0.55,complete,0.548408,0.0272353,0.495028,0.601789,0.401341,0.147067,true,false,scipy_anchored_t2,true,0.0095674,0.975204,0.602784,1,0.999,0.001,7.575,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_2/metrics.json
2,1000,0.55,ws_p_0.0,0.0467906,0.000237068,0.046326,0.0472553,0.401341,-0.354551,false,false,scipy_anchored_t2,true,0.00206337,0.99959,0.475688,0.337,0.337,0,85.2374,1,1,0,1,n_1000/ws_p_0.0_seed_2,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_2/metrics.json
2,1000,0.55,ws_p_0.1,0.0415206,0.000103232,0.0413183,0.0417229,0.401341,-0.359821,false,false,scipy_anchored_t2,true,0.00100535,0.999912,0.392999,0.036,0.036,0,91.5556,1,1,0,1,n_1000/ws_p_0.1_seed_2,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_2/metrics.json
3,1000,0.55,complete,0.446567,0.0166983,0.413839,0.479295,0.401341,0.0452259,true,false,scipy_anchored_t2,true,0.00757596,0.985325,0.129295,1,0.997,0.003,11.226,1,0.999,0.001,1.001,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_3/metrics.json
3,1000,0.55,ws_p_0.0,0.0417449,0.000246571,0.0412616,0.0422282,0.401341,-0.359596,false,false,scipy_anchored_t2,true,0.00236326,0.999498,0.247584,0.343,0.343,0,84.8076,1,1,0,1.001,n_1000/ws_p_0.0_seed_3,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_3/metrics.json
3,1000,0.55,ws_p_0.1,0.0417611,0.000217272,0.0413353,0.0421869,0.401341,-0.35958,false,false,scipy_anchored_t2,true,0.0021373,0.999611,0.167256,0.023,0.023,0,91,1,1,0,1.001,n_1000/ws_p_0.1_seed_3,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_3/metrics.json
4,1000,0.55,complete,0.791681,0.14858,0.50047,1.08289,0.401341,0.39034,true,false,scipy_anchored_t2,true,0.0106626,0.987457,0.179132,1,1,0,4.198,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_4/metrics.json
4,1000,0.55,ws_p_0.0,0.038963,0.000228757,0.0385146,0.0394114,0.401341,-0.362378,false,false,scipy_anchored_t2,true,0.00226577,0.999538,0.619955,0.129,0.129,0,90.6357,1,1,0,1,n_1000/ws_p_0.0_seed_4,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_4/metrics.json
4,1000,0.55,ws_p_0.1,0.0463249,0.00027969,0.0457767,0.046873,0.401341,-0.355017,false,false,scipy_anchored_t2,true,0.00246145,0.999423,1.72293,0.068,0.068,0,92.0588,1,1,0,1,n_1000/ws_p_0.1_seed_4,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p55/seed_4/metrics.json
0,1000,0.65,complete,3.69243,0.149018,3.40036,3.9845,1.23808,2.45435,true,false,scipy_anchored_t2,true,2.78661e-06,0.999366,0.0172053,1,1,0,2.006,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_0/metrics.json
0,1000,0.65,ws_p_0.0,0.272595,0.00125707,0.270132,0.275059,1.23808,-0.965483,false,false,scipy_anchored_t2,true,0.000875943,0.99977,0.111437,1,1,0,21.315,1,1,0,1,n_1000/ws_p_0.0_seed_0,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_0/metrics.json
0,1000,0.65,ws_p_0.1,0.26004,0.000394569,0.259267,0.260813,1.23808,-0.978039,false,false,scipy_anchored_t2,true,0.000289758,0.999975,0.108585,0.992,0.992,0,24.4375,1,1,0,1,n_1000/ws_p_0.1_seed_0,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_0/metrics.json
1,1000,0.65,complete,4.10028,0.149028,3.80819,4.39237,1.23808,2.8622,true,false,scipy_anchored_t2,true,4.63674e-06,0.99972,0.0180406,1,1,0,2.014,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_1/metrics.json
1,1000,0.65,ws_p_0.0,0.262696,0.000985337,0.260765,0.264627,1.23808,-0.975382,false,false,scipy_anchored_t2,true,0.00071024,0.999847,0.219882,0.987,0.987,0,23.3597,1,1,0,1,n_1000/ws_p_0.0_seed_1,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_1/metrics.json
1,1000,0.65,ws_p_0.1,0.261413,0.00066017,0.260119,0.262707,1.23808,-0.976666,false,false,scipy_anchored_t2,true,0.00048039,0.999931,0.175705,0.992,0.992,0,24.3125,1,1,0,1,n_1000/ws_p_0.1_seed_1,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_1/metrics.json
2,1000,0.65,complete,3.66263,0.149017,3.37056,3.9547,1.23808,2.42455,true,false,scipy_anchored_t2,true,2.47859e-06,0.999328,0.0187027,1,1,0,2.005,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_2/metrics.json
2,1000,0.65,ws_p_0.0,0.265632,0.00105949,0.263556,0.267709,1.23808,-0.972446,false,false,scipy_anchored_t2,true,0.000757713,0.999828,0.10122,0.999,0.999,0,21.8158,1,1,0,1,n_1000/ws_p_0.0_seed_2,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_2/metrics.json
2,1000,0.65,ws_p_0.1,0.259397,0.000609204,0.258203,0.260591,1.23808,-0.978681,false,false,scipy_anchored_t2,true,0.000444065,0.99994,0.0794282,0.986,0.986,0,25.6694,1,1,0,1,n_1000/ws_p_0.1_seed_2,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_2/metrics.json
3,1000,0.65,complete,2.59919,0.148682,2.30778,2.8906,1.23808,1.36111,true,false,scipy_anchored_t2,true,1.46568e-06,0.994357,0.0148548,1,1,0,2.001,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_3/metrics.json
3,1000,0.65,ws_p_0.0,0.263265,0.00120156,0.26091,0.26562,1.23808,-0.974813,false,false,scipy_anchored_t2,true,0.000839877,0.999812,0.0559014,1,1,0,21.588,1,1,0,1,n_1000/ws_p_0.0_seed_3,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_3/metrics.json
3,1000,0.65,ws_p_0.1,0.254304,0.000786436,0.252762,0.255845,1.23808,-0.983775,false,false,scipy_anchored_t2,true,0.000585538,0.999896,0.0559585,0.988,0.988,0,25.67,1,1,0,1,n_1000/ws_p_0.1_seed_3,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_3/metrics.json
4,1000,0.65,complete,2.68986,0.148775,2.39827,2.98145,1.23808,1.45178,true,false,scipy_anchored_t2,true,3.89922e-06,0.995294,0.014051,1,1,0,2.003,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_4/metrics.json
4,1000,0.65,ws_p_0.0,0.247022,0.000308687,0.246417,0.247627,1.23808,-0.991057,false,false,scipy_anchored_t2,true,0.000241418,0.999983,1.55719,0.999,0.999,0,23.2773,1,1,0,1,n_1000/ws_p_0.0_seed_4,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_4/metrics.json
4,1000,0.65,ws_p_0.1,0.24132,0.000605387,0.240134,0.242507,1.23808,-0.996758,false,false,scipy_anchored_t2,true,0.000490583,0.999932,1.74264,0.99,0.99,0,25.5616,1,1,0,1,n_1000/ws_p_0.1_seed_4,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p65/seed_4/metrics.json
0,1000,0.8,complete,2.53894,0.148641,2.24761,2.83027,2.77259,-0.233648,false,false,scipy_anchored_t2,true,5.30194e-07,0.993635,0.0121351,1,1,0,2.001,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_0/metrics.json
0,1000,0.8,ws_p_0.0,0.969022,0.00582643,0.957602,0.980441,2.77259,-1.80357,false,false,scipy_anchored_t2,true,0.000220464,0.999943,0.027948,1,1,0,7.626,1,1,0,1,n_1000/ws_p_0.0_seed_0,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_0/metrics.json
0,1000,0.8,ws_p_0.1,0.886397,0.00347189,0.879592,0.893201,2.77259,-1.88619,false,false,scipy_anchored_t2,true,0.000167504,0.999941,0.03429,1,1,0,8.655,1,1,0,1,n_1000/ws_p_0.1_seed_0,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_0/metrics.json
1,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,0.0123797,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_1/metrics.json
1,1000,0.8,ws_p_0.0,0.949535,0.0104028,0.929146,0.969924,2.77259,-1.82305,false,false,scipy_anchored_t2,true,0.000438374,0.999717,0.0351909,1,1,0,8.077,1,1,0,1,n_1000/ws_p_0.0_seed_1,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_1/metrics.json
1,1000,0.8,ws_p_0.1,0.879045,0.00956649,0.860295,0.897795,2.77259,-1.89354,false,false,scipy_anchored_t2,true,0.000446889,0.999639,0.033695,1,1,0,8.981,1,1,0,1,n_1000/ws_p_0.1_seed_1,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_1/metrics.json
2,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,0.0117841,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_2/metrics.json
2,1000,0.8,ws_p_0.0,0.967797,0.00796996,0.952176,0.983417,2.77259,-1.80479,false,false,scipy_anchored_t2,true,0.000316826,0.999867,0.0221625,1,1,0,7.976,1,1,0,1,n_1000/ws_p_0.0_seed_2,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_2/metrics.json
2,1000,0.8,ws_p_0.1,0.851306,0.00521997,0.841075,0.861537,2.77259,-1.92128,false,false,scipy_anchored_t2,true,0.00026947,0.999839,0.0242703,1,1,0,9.229,1,1,0,1,n_1000/ws_p_0.1_seed_2,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_2/metrics.json
3,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,0.0103534,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_3/metrics.json
3,1000,0.8,ws_p_0.0,0.972658,0.0123731,0.948407,0.996909,2.77259,-1.79993,false,false,scipy_anchored_t2,true,0.000503293,0.999623,0.0160756,1,1,0,7.915,1,1,0,1,n_1000/ws_p_0.0_seed_3,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_3/metrics.json
3,1000,0.8,ws_p_0.1,0.914739,0.00952783,0.896064,0.933413,2.77259,-1.85785,false,false,scipy_anchored_t2,true,0.00045265,0.999405,0.0168862,1,1,0,8.916,1,1,0,1,n_1000/ws_p_0.1_seed_3,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_3/metrics.json
4,1000,0.8,complete,0.1,0.0458052,0.0102234,0.189777,2.77259,-2.67259,false,false,scipy_anchored_t2,true,3.35591e-07,,0.0114803,1,1,0,2,1,1,0,1,n_1000/complete,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_4/metrics.json
4,1000,0.8,ws_p_0.0,0.884444,0.00303838,0.878489,0.8904,2.77259,-1.88814,false,false,scipy_anchored_t2,true,0.00015148,0.999955,0.0363464,1,1,0,8.381,1,1,0,1,n_1000/ws_p_0.0_seed_4,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_4/metrics.json
4,1000,0.8,ws_p_0.1,0.882967,0.0103352,0.862711,0.903224,2.77259,-1.88962,false,false,scipy_anchored_t2,true,0.000511279,0.999476,0.0387587,1,1,0,9.155,1,1,0,1,n_1000/ws_p_0.1_seed_4,artifacts/training_metrics_fair/grid_runs/n_1000/q_0p8/seed_4/metrics.json
